call_id,customer_id,call_date,contact,complaint,agent,duration,escalated,referred,stat_0,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39
8687779,CU_4870105,10-08-2018 13:04:29,Letter,FA advice queried,Naomi ,01:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525092,CU_3091844,10-08-2018 13:06:38,Phone Call,I have been mis-sold this product,Alishba ,01:11,0,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4231333,CU_6542387,10-08-2018 13:07:22,Phone Call,I have been mis-sold this product,Erika ,01:11,0,0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410985,CU_5931673,10-08-2018 13:07:44,Phone Call,You are not easy to deal with,Zara ,01:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9867433,CU_4130390,10-08-2018 13:08:03,Letter,You took too long,Corrine,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8196268,CU_8218972,10-08-2018 13:08:15,Phone Call,Unhappy with delay,Amie ,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4952239,CU_6070954,10-08-2018 13:09:55,Letter,You took too long,Carol,01:12,0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,
3084464,CU_7565531,10-08-2018 13:10:00,Phone Call,I have been mis-sold this product,Macey ,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788408,CU_5452445,10-08-2018 13:10:14,Phone Call,My details are not accurate,Melody ,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8720572,CU_5878204,10-08-2018 13:10:47,Questionnaire,You are not easy to deal with,Melody ,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460743,CU_5485938,10-08-2018 13:11:15,Internet,Payment Failure/Incorrect Payment,Naomi ,01:12,0,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
7704776,CU_3687931,10-08-2018 13:12:38,Phone Call,You took too long,Nikki,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7082185,CU_4753487,10-08-2018 13:12:46,Phone Call,You took too long,Alishba ,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6820049,CU_3687931,10-08-2018 13:13:35,Phone Call,Payment Failure/Incorrect Payment,Nikki,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5640403,CU_3008404,10-08-2018 13:13:54,Phone Call,You are not easy to deal with,Gladys,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098014,CU_7574348,10-08-2018 13:13:55,Questionnaire,You provided me with incorrect information,Minnie ,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6623457,CU_5990688,10-08-2018 13:15:00,Phone Call,Unsuitable advice,Maryanne,01:12,0,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
9605346,CU_5817296,10-08-2018 13:15:14,Third Party Call,Unhappy with delay,Leona ,01:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9965795,CU_4889048,10-08-2018 13:15:57,E-mail,You provided me with incorrect information,Ofelia,01:13,0,0,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1511658,CU_9007025,10-08-2018 13:18:20,Letter,Requested documentation not issued,Maribel,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
6033643,CU_9007025,10-08-2018 13:18:25,Phone Call,I have been mis-sold this product,Zara ,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9900266,CU_8126717,10-08-2018 13:18:46,Phone Call,You provided me with incorrect information,Carol,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5542123,CU_4161214,10-08-2018 13:19:14,Letter,Payment Failure/Incorrect Payment,Bronwyn ,01:13,0,0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6131952,CU_8032682,10-08-2018 13:19:41,Phone Call,Requested documentation not issued,Maryanne,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9834744,CU_5954610,10-08-2018 13:19:55,Phone Call,I have been mis-sold this product,Nikki,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818938,CU_1137559,10-08-2018 13:20:01,Letter,I have been mis-sold this product,Darcey ,01:13,0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
3346683,CU_7729400,10-08-2018 13:20:28,Phone Call,You did not keep me updated,Maribel,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
9998596,CU_5625524,10-08-2018 13:20:43,Phone Call,Unhappy with delay,Carol,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
1151241,CU_7343284,10-08-2018 13:21:05,Letter,Payment Failure/Incorrect Payment,Millie,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4559117,CU_7696026,10-08-2018 13:21:52,Phone Call,You took too long,Debora,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6557967,CU_7696026,10-08-2018 13:22:17,E-mail,I have been mis-sold this product,Krystal,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741072,CU_5215449,10-08-2018 13:23:37,Phone Call,You are not easy to deal with,Mina ,01:13,0,0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
3641618,CU_9031119,10-08-2018 13:23:42,Phone Call,You have asked for too much information,Zara ,01:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
9343250,CU_7565531,10-08-2018 13:23:45,Letter,The performance of my product was poor,Darcie ,01:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6197529,CU_5120322,10-08-2018 13:24:03,Phone Call,I have been mis-sold this product,Zoe ,01:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
5443866,CU_7574348,10-08-2018 13:25:05,Internet,Unsuitable advice,Carol,01:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8229147,CU_4453785,10-08-2018 13:25:28,E-mail,Payment Failure/Incorrect Payment,Ora,01:14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2134299,CU_2955984,10-08-2018 13:25:33,Phone Call,Unsuitable advice,Gladys,01:14,0,1,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
1577245,CU_3205724,10-08-2018 13:25:35,Phone Call,You took too long,Zara ,01:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150117,CU_1073834,10-08-2018 13:27:10,Phone Call,You are not easy to deal with,Naomi ,01:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328613,CU_2278389,10-08-2018 13:27:17,E-mail,Payment Failure/Incorrect Payment,Amalia,01:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4264232,CU_7086185,10-08-2018 13:27:24,Phone Call,I have been mis-sold this product,Nikki,01:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4559155,CU_7947146,10-08-2018 13:27:27,Phone Call,You took too long,Bronwyn ,01:14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986292,CU_3502214,10-08-2018 13:28:13,E-mail,You provided me with incorrect information,Melody ,01:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6983989,CU_9227384,10-08-2018 13:28:29,Letter,Unhappy with delay,Zara ,01:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247287,CU_8170903,10-08-2018 13:29:19,Letter,You provided me with incorrect information,Melody ,01:15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9376056,CU_1671443,10-08-2018 13:29:27,Phone Call,Unhappy with delay,Minerva,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6033723,CU_5527984,10-08-2018 13:30:00,Internet,I have been mis-sold this product,Naomi ,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952380,CU_2935378,10-08-2018 13:30:53,E-mail,You are not easy to deal with,Millie,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6132039,CU_9581170,10-08-2018 13:33:25,Letter,You provided me with incorrect information,Naomi ,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9441608,CU_3197510,10-08-2018 13:33:41,Letter,I have been mis-sold this product,Naomi ,01:15,0,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8393036,CU_1132238,10-08-2018 13:34:34,E-mail,You took too long,Nikki,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7180624,CU_9939354,10-08-2018 13:35:35,E-mail,The performance of my product was poor,Valerie,01:15,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593106,CU_7284324,10-08-2018 13:35:40,Phone Call,You provided me with incorrect information,Millie,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638239,CU_7396989,10-08-2018 13:36:12,MyPortal,You took too long,Melody ,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7573866,CU_7010360,10-08-2018 13:36:25,Phone Call,The performance of my product was poor,Debora,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9179500,CU_7245127,10-08-2018 13:36:45,Phone Call,You took too long,Carol,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8229228,CU_6070954,10-08-2018 13:37:20,Phone Call,Unsuitable advice,Alishba ,01:15,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1675635,CU_7862346,10-08-2018 13:38:06,Phone Call,Standard letter inappropriate,Minnie ,01:15,0,0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330996,CU_1058329,10-08-2018 13:39:18,Phone Call,You took too long,Ofelia,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8229237,CU_8668168,10-08-2018 13:40:22,Phone Call,I have been mis-sold this product,Minnie ,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
9671030,CU_4161214,10-08-2018 13:40:29,Letter,You took too long,Debora,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723078,CU_8444227,10-08-2018 13:41:28,Letter,I have been mis-sold this product,Krystal,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298252,CU_5120322,10-08-2018 13:41:45,Phone Call,You are not easy to deal with,Ora,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
8655245,CU_2780811,10-08-2018 13:42:04,E-mail,You never answered my question,Maribel,01:15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953615,CU_6215911,10-08-2018 13:42:27,Phone Call,Unsuitable advice,Minerva,01:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707279,CU_8525906,10-08-2018 13:44:23,Phone Call,I have been mis-sold this product,Debora,01:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819089,CU_1922814,10-08-2018 13:44:41,E-mail,You are not easy to deal with,Leona ,01:16,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
4034962,CU_6688783,10-08-2018 13:45:16,Letter,You were not helpful,Minnie ,01:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723095,CU_6903978,10-08-2018 13:45:25,Phone Call,Payment Failure/Incorrect Payment,Valerie,01:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4002200,CU_1507206,10-08-2018 13:46:10,Phone Call,Incorrect information given,Macey ,01:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396569,CU_1242917,10-08-2018 13:46:34,Internet,You were not helpful,Amalia,01:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329882,CU_5899523,10-08-2018 13:47:03,Third Party Call,You took too long,Ofelia,01:16,0,0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068893,CU_5817296,10-08-2018 13:47:31,Phone Call,I have been mis-sold this product,Melody ,01:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854179,CU_9018146,10-08-2018 13:48:39,Internet,Unsuitable advice,Maribel,01:16,0,0,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1184164,CU_3634381,10-08-2018 13:48:54,Internet,You have asked for too much information,Minnie ,01:16,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
7115188,CU_7124690,10-08-2018 13:49:06,Phone Call,My details are not accurate,Erika ,01:16,0,0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,
5018038,CU_1108783,10-08-2018 13:49:18,Letter,You are not easy to deal with,Darcie ,01:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821431,CU_8704549,10-08-2018 13:49:20,Phone Call,You never answered my question,Nikki,01:16,0,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658744,CU_8328463,10-08-2018 13:49:30,MyPortal,I have been mis-sold this product,Gladys,01:16,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8294842,CU_8218972,10-08-2018 13:50:32,E-mail,I have been mis-sold this product,Naomi ,01:16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019200,CU_4728109,10-08-2018 13:51:09,Phone Call,Payment Failure/Incorrect Payment,Minnie ,01:17,0,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,
6427072,CU_4130390,10-08-2018 13:51:34,E-mail,Payment not generated/received by customer,Zara ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
6525381,CU_7696026,10-08-2018 13:51:50,Phone Call,You did not understand my needs,Minnie ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003397,CU_8996562,10-08-2018 13:52:58,Internet,You provided me with incorrect information,Darcie ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444038,CU_1137559,10-08-2018 13:53:34,Letter,Unsuitable advice,Leona ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8524233,CU_9709603,10-08-2018 13:53:51,E-mail,You are not easy to deal with,Zara ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
6623689,CU_3358969,10-08-2018 13:55:14,Letter,You are not easy to deal with,Zara ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5804494,CU_3157849,10-08-2018 13:56:11,Letter,You are not easy to deal with,Alishba ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8491470,CU_1640969,10-08-2018 13:56:39,Phone Call,You are not easy to deal with,Amalia,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8753615,CU_9563764,10-08-2018 13:59:04,Phone Call,Unhappy with delay,Minerva,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6754770,CU_3687931,10-08-2018 13:59:19,Phone Call,All points not addressed,Macey ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329941,CU_6226742,10-08-2018 13:59:20,Phone Call,Unsuitable advice,Gladys,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8425942,CU_6490098,10-08-2018 13:59:28,E-mail,Payment Failure/Incorrect Payment,Amalia,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4788693,CU_7947146,10-08-2018 14:00:02,E-mail,I have been mis-sold this product,Nikki,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788698,CU_9781284,10-08-2018 14:01:17,Questionnaire,My details are not accurate,Nikki,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
9474522,CU_8032682,10-08-2018 14:01:34,Phone Call,You provided me with incorrect information,Macey ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851935,CU_2194551,10-08-2018 14:02:12,Phone Call,You provided me with incorrect information,Amalia,01:17,0,1,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446368,CU_1865945,10-08-2018 14:03:51,E-mail,I have been mis-sold this product,Debora,01:17,0,0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4002273,CU_5625524,10-08-2018 14:03:51,E-mail,Incorrect information given,Minerva,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
3183075,CU_5779892,10-08-2018 14:03:54,Phone Call,You provided me with incorrect information,Minnie ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413608,CU_3279873,10-08-2018 14:04:24,E-mail,Customer payment processed incorrectly,Gladys,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052008,CU_8456645,10-08-2018 14:04:24,Phone Call,I have been mis-sold this product,Nikki,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7541229,CU_2638292,10-08-2018 14:04:26,Phone Call,Unhappy with delay,Zara ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
4133361,CU_8808758,10-08-2018 14:04:45,Account manager,Unsuitable advice,Erika ,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
8786426,CU_3196278,10-08-2018 14:04:59,Phone Call,You did not explain the next steps/process to me,Ofelia,01:17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6263291,CU_9599669,10-08-2018 14:05:41,Phone Call,Payment not generated/received by customer,Carol,01:18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7115264,CU_9145770,10-08-2018 14:05:48,Phone Call,You are not easy to deal with,Minnie ,01:18,0,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8163844,CU_8032682,10-08-2018 14:05:56,Phone Call,I have been mis-sold this product,Maribel,01:18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,
5640712,CU_2722653,10-08-2018 14:05:59,Letter & Phone Call,You took too long,Erika ,01:18,0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5083661,CU_5902482,10-08-2018 14:06:05,E-mail,Payment Failure/Incorrect Payment,Macey ,01:18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000016,CU_7284324,10-08-2018 14:06:51,Fax,I have been mis-sold this product,Erika ,01:18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461074,CU_5994724,10-08-2018 14:07:07,E-mail,Unhappy with delay,Krystal,01:18,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000019,CU_3091844,10-08-2018 14:07:39,MyPortal,Payment Failure/Incorrect Payment,Minnie ,01:18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673496,CU_6688783,10-08-2018 14:08:01,Phone Call,Incorrect information given,Minnie ,01:18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495007,CU_4797885,10-08-2018 14:08:12,Internet,You were not helpful,Melody ,01:18,0,0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5804580,CU_4447772,10-08-2018 14:08:26,E-mail,Payment not generated/received by customer,Gladys,01:18,0,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7901734,CU_9438462,10-08-2018 14:09:44,Letter,I have been mis-sold this product,Gladys,01:18,0,0,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
4330024,CU_9226747,10-08-2018 14:10:39,Phone Call,You did not understand my needs,Ora,01:18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970732,CU_4220520,10-08-2018 14:11:08,Phone Call,You did not explain the next steps/process to me,Minerva,01:18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116461,CU_8046283,10-08-2018 14:11:34,MyPortal,You are not easy to deal with,Mina ,01:19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806893,CU_4570181,10-08-2018 14:11:44,E-mail,I have been mis-sold this product,Debora,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9310765,CU_8301659,10-08-2018 14:11:48,E-mail,FA advice queried,Mina ,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741357,CU_2635180,10-08-2018 14:12:03,Phone Call,You took too long,Bronwyn ,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525485,CU_3823673,10-08-2018 14:12:28,Phone Call,You are not easy to deal with,Maribel,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446450,CU_3340732,10-08-2018 14:12:39,Phone Call,I have been mis-sold this product,Erika ,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868982,CU_8726827,10-08-2018 14:13:16,E-mail & Phone Call,Incorrect information given,Minerva,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214775,CU_8545502,10-08-2018 14:14:25,Phone Call,You took too long,Amalia,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6885947,CU_3692766,10-08-2018 14:14:29,E-mail,My details are not accurate,Erika ,01:19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9671228,CU_7823366,10-08-2018 14:14:45,E-mail,I have been mis-sold this product,Krystal,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9671227,CU_4570181,10-08-2018 14:14:48,E-mail,I have been mis-sold this product,Nikki,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8688193,CU_5221452,10-08-2018 14:15:09,E-mail,Payment not generated/received by customer,Naomi ,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2134593,CU_5452445,10-08-2018 14:15:25,E-mail,I have been mis-sold this product,Alishba ,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6492741,CU_2311866,10-08-2018 14:15:31,Phone Call,You are not easy to deal with,Nikki,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297291,CU_4728109,10-08-2018 14:15:41,E-mail,I have been mis-sold this product,Ofelia,01:19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706319,CU_3394443,10-08-2018 14:17:26,Phone Call,You did not keep me updated,Carol,01:19,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1872463,CU_3197510,10-08-2018 14:17:37,Phone Call,You provided me with incorrect information,Melody ,01:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4166225,CU_2616596,10-08-2018 14:17:53,Phone Call,Fund Performance - Non Cash Funds,Darcey ,01:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527825,CU_1126314,10-08-2018 14:17:55,Phone Call,You are not easy to deal with,Debora,01:20,0,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474647,CU_9162697,10-08-2018 14:17:58,Phone Call,You took too long,Leona ,01:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297307,CU_7138513,10-08-2018 14:18:40,Phone Call,You provided me with incorrect information,Alishba ,01:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214813,CU_6542121,10-08-2018 14:18:50,E-mail,I have been mis-sold this product,Maryanne,01:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001248,CU_1728293,10-08-2018 14:18:51,Letter,Unsuitable advice,Alishba ,01:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6820451,CU_3279873,10-08-2018 14:19:24,Phone Call,I have been mis-sold this product,Zara ,01:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364005,CU_4728109,10-08-2018 14:19:25,E-mail,Unhappy with delay,Macey ,01:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9933420,CU_6051056,10-08-2018 14:19:45,MyPortal,Policy amendments not carried out,Naomi ,01:20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
